municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada,resumo_proposta,proposta_ementa_filtrada,ementa_lematizada_filtrada
Bayeux,Cabo Rubem,PSB,REQ,148,2026,requer que seja concecido o presente voto de aplausos ao pastor joas cristiano pelo relevante trabalho social e espiritual realizado através do projeto deus nas escolas,https://sapl.bayeux.pb.leg.br/materia/571,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'que', 'seja', 'concecido', 'o', 'presente', 'voto', 'de', 'aplausos', 'ao', 'pastor', 'joas', 'cristiano', 'pelo', 'relevante', 'trabalho', 'social', 'e', 'espiritual', 'realizado', 'através', 'do', 'projeto', 'deus', 'nas', 'escolas']","['requer', 'concecido', 'presente', 'voto', 'aplausos', 'pastor', 'joas', 'cristiano', 'relevante', 'trabalho', 'social', 'espiritual', 'realizado', 'através', 'projeto', 'deus', 'escolas']","['requer', 'concecido', 'presente', 'voto', 'aplauso', 'pastor', 'Joas', 'cristiano', 'relevante', 'trabalho', 'social', 'espiritual', 'realizar', 'através', 'projeto', 'deus', 'escola']","Essa proposta legislativa pede aplausos para o pastor José Cristoiano por seu trabalho social e espiritual com o projeto ""Deus nas Escolas"".",que seja concecido presente aplausos pastor joas cristiano pelo relevante trabalho social espiritual realizado através deus nas escolas,"['concecido', 'presente', 'aplauso', 'pastor', 'Joas', 'cristiano', 'relevante', 'trabalho', 'social', 'espiritual', 'realizar', 'através', 'deus', 'escola']"
Bayeux,Cabo Rubem,PSB,REQ,141,2026,solicita a implantação de corrimão na entrada da unidade de saúde psf imaculada i e ii visando garantir acessibilidade e segurança aos usuários,https://sapl.bayeux.pb.leg.br/materia/557,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['solicita', 'a', 'implantação', 'de', 'corrimão', 'na', 'entrada', 'da', 'unidade', 'de', 'saúde', 'psf', 'imaculada', 'i', 'e', 'ii', 'visando', 'garantir', 'acessibilidade', 'e', 'segurança', 'aos', 'usuários']","['solicita', 'implantação', 'corrimão', 'entrada', 'unidade', 'saúde', 'psf', 'imaculada', 'i', 'ii', 'visando', 'garantir', 'acessibilidade', 'segurança', 'usuários']","['solicitar', 'implantação', 'corrimão', 'entrar', 'unidade', 'saúde', 'psf', 'imacular', 'visar', 'garantir', 'acessibilidade', 'seguranço', 'usuário']",A proposta pede a instalação de corrimão nas entradas da unidade de saúde para garantir que os pacientes possam entrar e sair com segurança e facilidade.,implantação corrimão entrada unidade saúde psf imaculada visando garantir acessibilidade segurança aos usuários,"['implantação', 'corrimão', 'entrar', 'unidade', 'saúde', 'psf', 'imacular', 'visar', 'garantir', 'acessibilidade', 'seguranço', 'usuário']"
Bayeux,Cabo Rubem,PSB,REQ,140,2026,requer a implantação do número de emergência 153 para a guarda civil municipal de bayeux como serviço público de atendimento à população,https://sapl.bayeux.pb.leg.br/materia/556,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'a', 'implantação', 'do', 'número', 'de', 'emergência', 'para', 'a', 'guarda', 'civil', 'municipal', 'de', 'bayeux', 'como', 'serviço', 'público', 'de', 'atendimento', 'à', 'população']","['requer', 'implantação', 'número', 'emergência', 'guarda', 'civil', 'municipal', 'bayeux', 'serviço', 'público', 'atendimento', 'população']","['requer', 'implantação', 'número', 'emergência', 'guardar', 'civil', 'Municipal', 'Bayeux', 'serviço', 'público', 'atendimento', 'população']",Essa proposta legislativa pede a criação de um número de emergência (153) para a Guarda Civil Municipal de Baixouville (supostamente Baie d'ives e não Bayeux que se refere a uma cidade francesa e Baie d'ives refere-se ao seu município da França ) para ajudar a população em momentos de necessidade.,implantação número emergência 153 para guarda civil como serviço atendimento população,"['implantação', 'número', 'emergência', 'guardar', 'civil', 'serviço', 'atendimento', 'população']"
Bayeux,Cabo Rubem,PSB,REQ,134,2026,solicita a instalação de televisores nas recepções das principais unidades de saúde do município para veiculação de informações educativas sobre doenças e prevenção,https://sapl.bayeux.pb.leg.br/materia/549,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['solicita', 'a', 'instalação', 'de', 'televisores', 'nas', 'recepções', 'das', 'principais', 'unidades', 'de', 'saúde', 'do', 'município', 'para', 'veiculação', 'de', 'informações', 'educativas', 'sobre', 'doenças', 'e', 'prevenção']","['solicita', 'instalação', 'televisores', 'recepções', 'principais', 'unidades', 'saúde', 'município', 'veiculação', 'informações', 'educativas', 'sobre', 'doenças', 'prevenção']","['solicitar', 'instalação', 'televisor', 'recepção', 'principal', 'unidade', 'saúde', 'município', 'veiculação', 'informação', 'educativo', 'sobre', 'doença', 'prevenção']",Essa proposta legislativa pede que sejam instalados televisores nas unidades de saúde do município para mostrar informações educativas sobre doenças e como evitá-las.,instalação televisores nas recepções das principais unidades saúde para veiculação informações educativas doenças prevenção,"['instalação', 'televisor', 'recepção', 'principal', 'unidade', 'saúde', 'veiculação', 'informação', 'educativo', 'doença', 'prevenção']"
Bayeux,Cabo Rubem,PSB,REQ,133,2026,solicita a instalação de ventiladores do tipo tufão na central de velórios do cemitério senhor da boa morte,https://sapl.bayeux.pb.leg.br/materia/548,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['solicita', 'a', 'instalação', 'de', 'ventiladores', 'do', 'tipo', 'tufão', 'na', 'central', 'de', 'velórios', 'do', 'cemitério', 'senhor', 'da', 'boa', 'morte']","['solicita', 'instalação', 'ventiladores', 'tipo', 'tufão', 'central', 'velórios', 'cemitério', 'senhor', 'boa', 'morte']","['solicitar', 'instalação', 'ventilador', 'tipo', 'tufão', 'central', 'velório', 'cemitério', 'bom', 'morte']",Esta proposta legislativa solicita a instalação de ventiladores para melhorar a ventilação no local de velórios do cemitério Senhor da Boa Morte.,instalação ventiladores tipo tufão central velórios cemitério boa morte,"['instalação', 'ventilador', 'tipo', 'tufão', 'central', 'velório', 'cemitério', 'bom', 'morte']"
Bayeux,Cabo Rubem,PSB,REQ,125,2026,requer a criação de comissão parlamentar de inquérito cpi com a finalidade de investigar possíveis irregularidades relacionadas ao consumo de combustíveis e aos contratos de locação de veículos no âmbito da administração pública municipal no período compreendido entre 1 de janeiro de 2025 e 24 de março de 2026,https://sapl.bayeux.pb.leg.br/materia/538,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'a', 'criação', 'de', 'comissão', 'parlamentar', 'de', 'inquérito', 'cpi', 'com', 'a', 'finalidade', 'de', 'investigar', 'possíveis', 'irregularidades', 'relacionadas', 'ao', 'consumo', 'de', 'combustíveis', 'e', 'aos', 'contratos', 'de', 'locação', 'de', 'veículos', 'no', 'âmbito', 'da', 'administração', 'pública', 'municipal', 'no', 'período', 'compreendido', 'entre', 'de', 'janeiro', 'de', 'e', 'de', 'março', 'de']","['requer', 'criação', 'comissão', 'parlamentar', 'inquérito', 'cpi', 'finalidade', 'investigar', 'possíveis', 'irregularidades', 'relacionadas', 'consumo', 'combustíveis', 'contratos', 'locação', 'veículos', 'âmbito', 'administração', 'pública', 'municipal', 'período', 'compreendido', 'janeiro', 'março']","['requer', 'criação', 'comissão', 'parlamentar', 'inquérito', 'cpi', 'finalidade', 'investigar', 'possível', 'irregularidade', 'relacionar', 'consumo', 'combustível', 'contrato', 'locação', 'veículo', 'administração', 'público', 'municipal', 'período', 'compreender', 'janeiro', 'março']",Essa proposta pede a criação de uma comissão que investigue possíveis erros na compra e locação de combustíveis e veículos pelo município entre 2025 e 2026.,comissão inquérito cpi com finalidade investigar possíveis irregularidades relacionadas consumo combustíveis aos contratos locação veículos âmbito administração pública período compreendido entre janeiro 2025 março 2026,"['comissão', 'inquérito', 'cpi', 'finalidade', 'investigar', 'possível', 'irregularidade', 'relacionar', 'consumo', 'combustível', 'contrato', 'locação', 'veículo', 'administração', 'período', 'compreender', 'janeiro', 'março']"
Bayeux,Cabo Rubem,PSB,REQ,106,2026,requer a construção de um ginásio poliesportivo no bairro jardim aeroporto,https://sapl.bayeux.pb.leg.br/materia/511,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'a', 'construção', 'de', 'um', 'ginásio', 'poliesportivo', 'no', 'bairro', 'jardim', 'aeroporto']","['requer', 'construção', 'ginásio', 'poliesportivo', 'bairro', 'jardim', 'aeroporto']","['requerer', 'construção', 'ginásio', 'poliesportivo', 'bairro', 'jardim', 'aeroporto']","Essa proposta legislativa pede para construir um ginásio poliesportivo no bairro Jardim Aeroporto, para que as pessoas possam praticar esportes de forma segura e acessível.",construção ginásio poliesportivo bairro jardim aeroporto,"['requerer', 'construção', 'ginásio', 'poliesportivo', 'bairro', 'jardim', 'aeroporto']"
Bayeux,Cabo Rubem,PSB,REQ,105,2026,requer a inclusão das ruas dalva ferraz e flávio ribeiro coutinho ambas no bairro do sesi no cronograma de pavimentação asfáltica do município,https://sapl.bayeux.pb.leg.br/materia/510,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'a', 'inclusão', 'das', 'ruas', 'dalva', 'ferraz', 'e', 'flávio', 'ribeiro', 'coutinho', 'ambas', 'no', 'bairro', 'do', 'sesi', 'no', 'cronograma', 'de', 'pavimentação', 'asfáltica', 'do', 'município']","['requer', 'inclusão', 'ruas', 'dalva', 'ferraz', 'flávio', 'ribeiro', 'coutinho', 'ambas', 'bairro', 'sesi', 'cronograma', 'pavimentação', 'asfáltica', 'município']","['requer', 'inclusão', 'rua', 'dalvo', 'Ferraz', 'Flávio', 'Ribeiro', 'Coutinho', 'ambos', 'bairro', 'Sesi', 'cronograma', 'pavimentação', 'asfáltico', 'município']","Essa proposta pede que as ruas Dalva Ferraz e Flávio Ribeiro Coutinho, no bairro do Sesi, sejam incluídas no plano de asfaltamento da cidade.",inclusão das ruas dalva ferraz flávio ribeiro coutinho ambas bairro sesi cronograma pavimentação asfáltica,"['inclusão', 'rua', 'dalvo', 'Ferraz', 'Flávio', 'Ribeiro', 'Coutinho', 'ambos', 'bairro', 'Sesi', 'cronograma', 'pavimentação', 'asfáltico']"
Bayeux,Cabo Rubem,PSB,REQ,104,2026,sem_proposta_ementa,https://sapl.bayeux.pb.leg.br/materia/509,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,[],[],[],sem resumo disponível,,[]
Bayeux,Cabo Rubem,PSB,PDC,88,2026,altera a lei municipal nº 1 520 2019 que dispõe sobre a criação do cargo de procurador jurídico da câmara municipal de bayeux para redefinir suas atribuições e excluir competências relativas ao controle externo e ao controle interno,https://sapl.bayeux.pb.leg.br/materia/638,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['altera', 'a', 'lei', 'municipal', 'nº', 'que', 'dispõe', 'sobre', 'a', 'criação', 'do', 'cargo', 'de', 'procurador', 'jurídico', 'da', 'câmara', 'municipal', 'de', 'bayeux', 'para', 'redefinir', 'suas', 'atribuições', 'e', 'excluir', 'competências', 'relativas', 'ao', 'controle', 'externo', 'e', 'ao', 'controle', 'interno']","['altera', 'lei', 'municipal', 'nº', 'dispõe', 'sobre', 'criação', 'cargo', 'procurador', 'jurídico', 'câmara', 'municipal', 'bayeux', 'redefinir', 'atribuições', 'excluir', 'competências', 'relativas', 'controle', 'externo', 'controle', 'interno']","['alterar', 'lei', 'Municipal', 'dispor', 'sobre', 'criação', 'cargo', 'procurador', 'jurídico', 'Câmara', 'Municipal', 'bayeux', 'redefinir', 'atribuição', 'excluir', 'competência', 'relativo', 'controle', 'externo', 'controle', 'interno']","Essa proposta legislativa deseja mudar as responsabilidades do procurador jurídico da Câmara Municipal de Bayeux, tirando dele a função de fiscalizar.",altera 520 2019 que dispõe cargo procurador jurídico para redefinir suas atribuições excluir competências relativas controle externo controle interno,"['alterar', 'cargo', 'procurador', 'jurídico', 'redefinir', 'atribuição', 'excluir', 'competência', 'relativo', 'controle', 'externo', 'controle', 'interno']"
Bayeux,Cabo Rubem,PSB,REQ,68,2026,requer à secretaria de infraestrutura do município a pavimentação asfáltica em toda a extensão da rua treze de maio localizada no bairro centro no município de bayeux,https://sapl.bayeux.pb.leg.br/materia/456,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'à', 'secretaria', 'de', 'infraestrutura', 'do', 'município', 'a', 'pavimentação', 'asfáltica', 'em', 'toda', 'a', 'extensão', 'da', 'rua', 'treze', 'de', 'maio', 'localizada', 'no', 'bairro', 'centro', 'no', 'município', 'de', 'bayeux']","['requer', 'secretaria', 'infraestrutura', 'município', 'pavimentação', 'asfáltica', 'toda', 'extensão', 'rua', 'treze', 'maio', 'localizada', 'bairro', 'centro', 'município', 'bayeux']","['requer', 'secretariao', 'infraestrutura', 'município', 'pavimentação', 'asfáltico', 'todo', 'extensão', 'rua', 'treze', 'maio', 'localizar', 'bairro', 'centro', 'município', 'Bayeux']","Esse projeto pede que a secretaria de infraestrutura do município faça a pavimentação de asfalto na Rua Treze de Maio, no centro de Bayeux.",secretaria infraestrutura pavimentação asfáltica toda extensão rua treze maio localizada bairro centro,"['secretariao', 'infraestrutura', 'pavimentação', 'asfáltico', 'todo', 'extensão', 'rua', 'treze', 'maio', 'localizar', 'bairro', 'centro']"
Bayeux,Cabo Rubem,PSB,REQ,52,2026,requer a realização de mutirão de atendimento ginecológico durante o mês de março em alusão à campanha março amarelo voltada à conscientização e diagnóstico precoce da endometriose,https://sapl.bayeux.pb.leg.br/materia/439,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'a', 'realização', 'de', 'mutirão', 'de', 'atendimento', 'ginecológico', 'durante', 'o', 'mês', 'de', 'março', 'em', 'alusão', 'à', 'campanha', 'março', 'amarelo', 'voltada', 'à', 'conscientização', 'e', 'diagnóstico', 'precoce', 'da', 'endometriose']","['requer', 'realização', 'mutirão', 'atendimento', 'ginecológico', 'durante', 'mês', 'março', 'alusão', 'campanha', 'março', 'amarelo', 'voltada', 'conscientização', 'diagnóstico', 'precoce', 'endometriose']","['requer', 'realização', 'mutir', 'atendimento', 'ginecológico', 'durante', 'mês', 'março', 'alusão', 'campanha', 'março', 'amarelo', 'voltar', 'conscientização', 'diagnóstico', 'precoce', 'endometriose']","""A proposta pede a realização de um mutirão de atendimento ginecológico em março para aumentar a conscientização e o diagnóstico precoce da endometriose.""",realização mutirão atendimento ginecológico durante mês março alusão campanha março amarelo voltada conscientização diagnóstico precoce endometriose,"['realização', 'mutir', 'atendimento', 'ginecológico', 'durante', 'mês', 'março', 'alusão', 'campanha', 'março', 'amarelo', 'voltar', 'conscientização', 'diagnóstico', 'precoce', 'endometriose']"
Bayeux,Cabo Rubem,PSB,PLO,41,2026,dispõe sobre o controle de acesso e permanência de visitantes nas instituições de ensino públicas e privadas no âmbito do município de bayeux pb e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/633,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'o', 'controle', 'de', 'acesso', 'e', 'permanência', 'de', 'visitantes', 'nas', 'instituições', 'de', 'ensino', 'públicas', 'e', 'privadas', 'no', 'âmbito', 'do', 'município', 'de', 'bayeux', 'pb', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'controle', 'acesso', 'permanência', 'visitantes', 'instituições', 'ensino', 'públicas', 'privadas', 'âmbito', 'município', 'bayeux', 'pb', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'controle', 'acesso', 'permanência', 'visitante', 'instituição', 'ensino', 'público', 'privar', 'município', 'Bayeux']",Essa proposta legislativa pede para regular como os visitantes podem entrar e ficar nas escolas públicas e privadas de Bayeux.,dispõe controle acesso permanência visitantes nas instituições ensino públicas privadas âmbito outras providências,"['controle', 'acesso', 'permanência', 'visitante', 'instituição', 'ensino', 'privar']"
Bayeux,Cabo Rubem,PSB,PLO,36,2026,institui a semana municipal maio laranja nas escolas voltada à conscientização prevenção e combate ao abuso e à exploração sexual de crianças e adolescentes no município de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/603,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'a', 'semana', 'municipal', 'maio', 'laranja', 'nas', 'escolas', 'voltada', 'à', 'conscientização', 'prevenção', 'e', 'combate', 'ao', 'abuso', 'e', 'à', 'exploração', 'sexual', 'de', 'crianças', 'e', 'adolescentes', 'no', 'município', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['institui', 'semana', 'municipal', 'maio', 'laranja', 'escolas', 'voltada', 'conscientização', 'prevenção', 'combate', 'abuso', 'exploração', 'sexual', 'crianças', 'adolescentes', 'município', 'bayeux', 'dá', 'outras', 'providências']","['instituir', 'semana', 'municipal', 'maio', 'laranja', 'escola', 'voltar', 'conscientização', 'prevenção', 'combatir', 'abuso', 'exploração', 'sexual', 'criança', 'adolescente', 'município', 'Bayeux']",essa proposta legislativa pede a criação de uma semana de conscientização em escolas para combater o abuso sexual de crianças e adolescentes em Bayeux.,institui semana maio laranja nas escolas voltada conscientização prevenção combate abuso exploração sexual crianças adolescentes outras providências,"['semana', 'maio', 'laranja', 'escola', 'voltar', 'conscientização', 'prevenção', 'combatir', 'abuso', 'exploração', 'sexual', 'criança', 'adolescente']"
Bayeux,Cabo Rubem,PSB,PLO,34,2026,institui a política municipal de prevenção e combate a alagamentos e enchentes no munícipio de bayeux estabelece diretrizes para drenagem urbana assistência às famílias atingidas e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/597,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'a', 'política', 'municipal', 'de', 'prevenção', 'e', 'combate', 'a', 'alagamentos', 'e', 'enchentes', 'no', 'munícipio', 'de', 'bayeux', 'estabelece', 'diretrizes', 'para', 'drenagem', 'urbana', 'assistência', 'às', 'famílias', 'atingidas', 'e', 'dá', 'outras', 'providências']","['institui', 'política', 'municipal', 'prevenção', 'combate', 'alagamentos', 'enchentes', 'munícipio', 'bayeux', 'estabelece', 'diretrizes', 'drenagem', 'urbana', 'assistência', 'famílias', 'atingidas', 'dá', 'outras', 'providências']","['instituir', 'política', 'municipal', 'prevenção', 'combater', 'alagamento', 'enchente', 'munícipio', 'bayeux', 'estabelecer', 'diretriz', 'drenagem', 'urbano', 'assistência', 'família', 'atingir']","A proposta legislativa pede a criação de uma política para prevenir e combater enchentes e alagamentos no município de Bayeux, com diretrizes para proteger a drenagem urbana e ajuda às famílias afetadas.",institui política prevenção combate alagamentos enchentes munícipio estabelece diretrizes para drenagem urbana assistência famílias atingidas outras providências,"['política', 'prevenção', 'combater', 'alagamento', 'enchente', 'munícipio', 'estabelecer', 'drenagem', 'urbano', 'assistência', 'família', 'atingir']"
Bayeux,Cabo Rubem,PSB,PLO,33,2026,institui o programa municipal brigadas comunitárias contra enchentes no município de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/596,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'programa', 'municipal', 'brigadas', 'comunitárias', 'contra', 'enchentes', 'no', 'município', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'municipal', 'brigadas', 'comunitárias', 'contra', 'enchentes', 'município', 'bayeux', 'dá', 'outras', 'providências']","['instituir', 'programa', 'municipal', 'brigar', 'comunitário', 'contra', 'enchente', 'município', 'Bayeux']",Essa proposta legislativa quer criar um programa no município de Bayeux que visa organizar equipes voluntárias para prevenir e lutar contra enchentes.,institui brigadas comunitárias contra enchentes outras providências,"['brigar', 'comunitário', 'contra', 'enchente']"
Bayeux,Cabo Rubem,PSB,PLO,32,2026,dispõe sobre a reserva de vagas de estacionamento para gestantes e pessoas acompanhadas de crianças de colo no município de bayeux e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/595,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'reserva', 'de', 'vagas', 'de', 'estacionamento', 'para', 'gestantes', 'e', 'pessoas', 'acompanhadas', 'de', 'crianças', 'de', 'colo', 'no', 'município', 'de', 'bayeux', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'reserva', 'vagas', 'estacionamento', 'gestantes', 'pessoas', 'acompanhadas', 'crianças', 'colo', 'município', 'bayeux', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'reserva', 'vago', 'estacionamento', 'gestante', 'pessoa', 'acompanhar', 'criança', 'colo', 'município', 'Bayeux']","Essa proposta legislativa pede que o município de Bayeux reserve vagas de estacionamento para gestantes e mães de bebês pequenos, para que elas possam facilmente entrar nos estabelecimentos com seus filhos.",dispõe reserva vagas estacionamento para gestantes pessoas acompanhadas crianças colo outras providências,"['reserva', 'vago', 'estacionamento', 'gestante', 'acompanhar', 'criança', 'colo']"
Bayeux,Cabo Rubem,PSB,REQ,13,2026,requer o reparo do calçamento da rua manoel nunes dos santos no bairro do jardim aeroporto,https://sapl.bayeux.pb.leg.br/materia/386,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'o', 'reparo', 'do', 'calçamento', 'da', 'rua', 'manoel', 'nunes', 'dos', 'santos', 'no', 'bairro', 'do', 'jardim', 'aeroporto']","['requer', 'reparo', 'calçamento', 'rua', 'manoel', 'nunes', 'santos', 'bairro', 'jardim', 'aeroporto']","['requer', 'reparo', 'calçamento', 'rua', 'Manoel', 'nunes', 'santo', 'bairro', 'jardim', 'aeroporto']",Essa proposta legislativa pede para reparar o calçamento da Rua Manoel Nunes dos Santos no bairro do Jardim Aeroporto.,reparo calçamento rua manoel nunes dos santos bairro jardim aeroporto,"['reparo', 'calçamento', 'rua', 'Manoel', 'nunes', 'santo', 'bairro', 'jardim', 'aeroporto']"
Bayeux,Cabo Rubem,PSB,PLO,12,2026,institui o programa municipal março pela vida voltado à prevenção conscientização e diagnóstico precoce da endometriose do câncer do colo do útero e do câncer colorretal no âmbito do município e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/429,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['institui', 'o', 'programa', 'municipal', 'março', 'pela', 'vida', 'voltado', 'à', 'prevenção', 'conscientização', 'e', 'diagnóstico', 'precoce', 'da', 'endometriose', 'do', 'câncer', 'do', 'colo', 'do', 'útero', 'e', 'do', 'câncer', 'colorretal', 'no', 'âmbito', 'do', 'município', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'municipal', 'março', 'vida', 'voltado', 'prevenção', 'conscientização', 'diagnóstico', 'precoce', 'endometriose', 'câncer', 'colo', 'útero', 'câncer', 'colorretal', 'âmbito', 'município', 'dá', 'outras', 'providências']","['instituir', 'programa', 'municipal', 'marçar', 'vida', 'voltar', 'prevenção', 'conscientização', 'diagnóstico', 'precoce', 'endometriose', 'câncer', 'colo', 'útero', 'câncer', 'colorretal', 'município']","A proposta de lei institui um programa municipal que visa conscientizar e prevenir casos de endometriose, câncer do colo do útero e câncer colorretal no município.",institui março pela vida voltado prevenção conscientização diagnóstico precoce endometriose câncer colo útero câncer colorretal âmbito outras providências,"['marçar', 'vida', 'voltar', 'prevenção', 'conscientização', 'diagnóstico', 'precoce', 'endometriose', 'câncer', 'colo', 'útero', 'câncer', 'colorretal']"
Bayeux,Cabo Rubem,PSB,REQ,12,2026,requer o reparo calçadão capinagem e instalação de placa de identificação na av francisco marques da fonseca no bairro da imaculada,https://sapl.bayeux.pb.leg.br/materia/385,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['requer', 'o', 'reparo', 'calçadão', 'capinagem', 'e', 'instalação', 'de', 'placa', 'de', 'identificação', 'na', 'av', 'francisco', 'marques', 'da', 'fonseca', 'no', 'bairro', 'da', 'imaculada']","['requer', 'reparo', 'calçadão', 'capinagem', 'instalação', 'placa', 'identificação', 'av', 'francisco', 'marques', 'fonseca', 'bairro', 'imaculada']","['requer', 'reparo', 'calçadão', 'capinagem', 'instalação', 'placo', 'identificação', 'Francisco', 'Marques', 'fonseca', 'bairro', 'imacular']","Essa proposta pede para que haja a reparação do calçadão, manutenção de capina e fixação de uma placa de identificação na Avenida Francisco Marques da Fonseca, localizada no bairro da Imaculada.",reparo calçadão capinagem instalação placa identificação francisco marques fonseca bairro imaculada,"['reparo', 'calçadão', 'capinagem', 'instalação', 'placo', 'identificação', 'Francisco', 'Marques', 'fonseca', 'bairro', 'imacular']"
Bayeux,Cabo Rubem,PSB,PLO,11,2026,dispõe sobre a obrigatoriedade de publicação do cardápio da merenda escolar nas escolas públicas municipais e dá outras providências,https://sapl.bayeux.pb.leg.br/materia/419,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'publicação', 'do', 'cardápio', 'da', 'merenda', 'escolar', 'nas', 'escolas', 'públicas', 'municipais', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'obrigatoriedade', 'publicação', 'cardápio', 'merenda', 'escolar', 'escolas', 'públicas', 'municipais', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'obrigatoriedade', 'publicação', 'cardápio', 'merenda', 'escolar', 'escola', 'público', 'municipal']","Esse projeto de lei quer que as escolas públicas municipais publiquem os pratos que vão servir como merenda para os alunos, para que os pais e os próprios alunos possam saber o que está sendo oferecido.",dispõe obrigatoriedade publicação cardápio merenda escolar nas escolas públicas municipais outras providências,"['obrigatoriedade', 'publicação', 'cardápio', 'merenda', 'escolar', 'escola']"
Bayeux,Cabo Rubem,PSB,PLO,10,2026,dispõe sobre a obrigatoriedade de capacitação dos profissionais da rede pública municipal de ensino para identificação e encaminhamento de casos de violência física psicológica e sexual contra crianças e adolescentes e dá outras providencias,https://sapl.bayeux.pb.leg.br/materia/418,PSB,False,112,"EIMP, PDC, PDL, PLC, PLO, PR, REQ, VET",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'de', 'capacitação', 'dos', 'profissionais', 'da', 'rede', 'pública', 'municipal', 'de', 'ensino', 'para', 'identificação', 'e', 'encaminhamento', 'de', 'casos', 'de', 'violência', 'física', 'psicológica', 'e', 'sexual', 'contra', 'crianças', 'e', 'adolescentes', 'e', 'dá', 'outras', 'providencias']","['dispõe', 'sobre', 'obrigatoriedade', 'capacitação', 'profissionais', 'rede', 'pública', 'municipal', 'ensino', 'identificação', 'encaminhamento', 'casos', 'violência', 'física', 'psicológica', 'sexual', 'contra', 'crianças', 'adolescentes', 'dá', 'outras', 'providencias']","['dispor', 'sobre', 'obrigatoriedade', 'capacitação', 'profissional', 'rede', 'público', 'Municipal', 'ensino', 'identificação', 'encaminhamento', 'caso', 'violência', 'físico', 'psicológico', 'sexual', 'contra', 'criança', 'adolescente', 'providenciar']",Essa proposta legislativa obriga os profissionais da rede pública de ensino a receber treinamento para identificar e ajudar crianças e adolescentes que sofreram violência.,dispõe obrigatoriedade capacitação dos profissionais rede pública ensino para identificação encaminhamento casos violência física psicológica sexual contra crianças adolescentes outras providencias,"['obrigatoriedade', 'capacitação', 'profissional', 'rede', 'ensino', 'identificação', 'encaminhamento', 'caso', 'violência', 'físico', 'psicológico', 'sexual', 'contra', 'criança', 'adolescente', 'providenciar']"
