municipio,vereador,partido_x,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url,partido_y,tem_bio,n_propostas,tipos_propostas,tamanho_corpus_limpo,proposta_ementa_tokenizada,ementa_sem_stopwords,ementa_lematizada
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,7,2026,autoriza o poder executivo municipal por intermédio da secretaria competente a realizar a apreensão de animais soltos em via pública bem como a destinação adequada dos mesmos e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2370,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['autoriza', 'o', 'poder', 'executivo', 'municipal', 'por', 'intermédio', 'da', 'secretaria', 'competente', 'a', 'realizar', 'a', 'apreensão', 'de', 'animais', 'soltos', 'em', 'via', 'pública', 'bem', 'como', 'a', 'destinação', 'adequada', 'dos', 'mesmos', 'e', 'dá', 'outras', 'providências']","['autoriza', 'poder', 'executivo', 'municipal', 'intermédio', 'secretaria', 'competente', 'realizar', 'apreensão', 'animais', 'soltos', 'via', 'pública', 'bem', 'destinação', 'adequada', 'mesmos', 'dá', 'outras', 'providências']","['autorizar', 'poder', 'executivo', 'municipal', 'intermédio', 'secretaria', 'competente', 'realizar', 'apreensão', 'animal', 'soltos', 'via', 'público', 'bem', 'destinação', 'adequado']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,6,2026,autoriza e permite a visita de animais de estimação pets aos seus tutores internados em unidades hospitalares públicas e privadas do município de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2369,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['autoriza', 'e', 'permite', 'a', 'visita', 'de', 'animais', 'de', 'estimação', 'pets', 'aos', 'seus', 'tutores', 'internados', 'em', 'unidades', 'hospitalares', 'públicas', 'e', 'privadas', 'do', 'município', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['autoriza', 'permite', 'visita', 'animais', 'estimação', 'pets', 'tutores', 'internados', 'unidades', 'hospitalares', 'públicas', 'privadas', 'município', 'santa', 'rita', 'dá', 'outras', 'providências']","['autorizar', 'permitir', 'visita', 'animal', 'estimação', 'pet', 'tutor', 'internar', 'unidade', 'hospitalar', 'público', 'privar', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,5,2026,dispõe sobre a obrigatoriedade dos proprietários de terrenos baldios e não edificados situados no município de santa rita estado da paraíba procederem à limpeza periódica ao cercamento ou murada dos respectivos imóveis sob pena de notificação e multa e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2368,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'dos', 'proprietários', 'de', 'terrenos', 'baldios', 'e', 'não', 'edificados', 'situados', 'no', 'município', 'de', 'santa', 'rita', 'estado', 'da', 'paraíba', 'procederem', 'à', 'limpeza', 'periódica', 'ao', 'cercamento', 'ou', 'murada', 'dos', 'respectivos', 'imóveis', 'sob', 'pena', 'de', 'notificação', 'e', 'multa', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'obrigatoriedade', 'proprietários', 'terrenos', 'baldios', 'edificados', 'situados', 'município', 'santa', 'rita', 'estado', 'paraíba', 'procederem', 'limpeza', 'periódica', 'cercamento', 'murada', 'respectivos', 'imóveis', 'sob', 'pena', 'notificação', 'multa', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'obrigatoriedade', 'proprietário', 'terreno', 'baldio', 'edificar', 'situar', 'município', 'Santa', 'Rita', 'estado', 'paraíba', 'proceder', 'limpeza', 'periódico', 'cercamento', 'murar', 'respectivo', 'imóvel', 'sob', 'pena', 'notificação', 'multa']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,4,2026,dispõe sobre a instituição do dia municipal da adoção de animais e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2367,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'instituição', 'do', 'dia', 'municipal', 'da', 'adoção', 'de', 'animais', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'instituição', 'dia', 'municipal', 'adoção', 'animais', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'instituição', 'dia', 'municipal', 'Adoçãor', 'animal']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PRE,1,2026,acrescenta o 1º incisos i e ii e 2º ao artigo 14 altera o inciso iii do artigo 27 altera o art 87 e acrescenta os 1º 2º e 3º incisos i ii iii acrescenta os 1º 2º e 3 ao artigo 93 altera o artigo 95 acrescenta o inciso iv ao artigo 218 altera e acrescenta os 1º e 2º ao artigo 226 todos da resolução nº 013 2018 e suas alterações que estabelece o regimento interno da c,https://sapl.santarita.pb.leg.br/materia/2287,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['acrescenta', 'o', 'incisos', 'i', 'e', 'ii', 'e', 'ao', 'artigo', 'altera', 'o', 'inciso', 'iii', 'do', 'artigo', 'altera', 'o', 'art', 'e', 'acrescenta', 'os', 'e', 'incisos', 'i', 'ii', 'iii', 'acrescenta', 'os', 'e', 'ao', 'artigo', 'altera', 'o', 'artigo', 'acrescenta', 'o', 'inciso', 'iv', 'ao', 'artigo', 'altera', 'e', 'acrescenta', 'os', 'e', 'ao', 'artigo', 'todos', 'da', 'resolução', 'nº', 'e', 'suas', 'alterações', 'que', 'estabelece', 'o', 'regimento', 'interno', 'da', 'c']","['acrescenta', 'incisos', 'i', 'ii', 'artigo', 'altera', 'inciso', 'iii', 'artigo', 'altera', 'art', 'acrescenta', 'incisos', 'i', 'ii', 'iii', 'acrescenta', 'artigo', 'altera', 'artigo', 'acrescenta', 'inciso', 'iv', 'artigo', 'altera', 'acrescenta', 'artigo', 'todos', 'resolução', 'nº', 'alterações', 'estabelece', 'regimento', 'interno', 'c']","['acrescentar', 'inciso', 'artigo', 'alterar', 'inciso', 'iii', 'artigo', 'alterar', 'art', 'acrescentar', 'inciso', 'iii', 'acrescentar', 'artigo', 'alterar', 'artigo', 'acrescentar', 'inciso', 'artigo', 'alterar', 'acrescentar', 'artigo', 'todo', 'resolução', 'alteração', 'estabelecer', 'regimento', 'interno']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,188,2025,dispõe sobre criação do conselho municipal de proteção animal e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2283,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'criação', 'do', 'conselho', 'municipal', 'de', 'proteção', 'animal', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'criação', 'conselho', 'municipal', 'proteção', 'animal', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'criação', 'conselho', 'Municipal', 'proteção', 'animal']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,187,2025,institui a política municipal de proteção e bem estar animal no município de santa rita e cria o conselho municipal de proteção animal e o fundo municipal de proteção e bem estar animal,https://sapl.santarita.pb.leg.br/materia/2282,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'a', 'política', 'municipal', 'de', 'proteção', 'e', 'bem', 'estar', 'animal', 'no', 'município', 'de', 'santa', 'rita', 'e', 'cria', 'o', 'conselho', 'municipal', 'de', 'proteção', 'animal', 'e', 'o', 'fundo', 'municipal', 'de', 'proteção', 'e', 'bem', 'estar', 'animal']","['institui', 'política', 'municipal', 'proteção', 'bem', 'animal', 'município', 'santa', 'rita', 'cria', 'conselho', 'municipal', 'proteção', 'animal', 'fundo', 'municipal', 'proteção', 'bem', 'animal']","['instituir', 'política', 'municipal', 'proteção', 'bem', 'animal', 'município', 'Santa', 'Rita', 'criar', 'conselho', 'Municipal', 'proteção', 'animal', 'fundo', 'Municipal', 'proteção', 'bem', 'animal']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,186,2025,autoriza o poder executivo por intermédio da secretaria competente a realizar apreensão de animais soltos em vias públicas bem como a destinação adequada dos mesmos e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2281,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['autoriza', 'o', 'poder', 'executivo', 'por', 'intermédio', 'da', 'secretaria', 'competente', 'a', 'realizar', 'apreensão', 'de', 'animais', 'soltos', 'em', 'vias', 'públicas', 'bem', 'como', 'a', 'destinação', 'adequada', 'dos', 'mesmos', 'e', 'dá', 'outras', 'providências']","['autoriza', 'poder', 'executivo', 'intermédio', 'secretaria', 'competente', 'realizar', 'apreensão', 'animais', 'soltos', 'vias', 'públicas', 'bem', 'destinação', 'adequada', 'mesmos', 'dá', 'outras', 'providências']","['autorizar', 'poder', 'executivo', 'intermédio', 'secretaria', 'competente', 'realizar', 'apreensão', 'animal', 'soltos', 'via', 'público', 'bem', 'destinação', 'adequado']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,185,2025,institui a politica municipal de proteção e bem estar animal e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2277,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'a', 'politica', 'municipal', 'de', 'proteção', 'e', 'bem', 'estar', 'animal', 'e', 'dá', 'outras', 'providências']","['institui', 'politica', 'municipal', 'proteção', 'bem', 'animal', 'dá', 'outras', 'providências']","['instituir', 'politica', 'municipal', 'proteção', 'bem', 'animal']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,184,2025,institui o estatuto municipal de proteção bem estar e direitos dos animais e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2276,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'o', 'estatuto', 'municipal', 'de', 'proteção', 'bem', 'estar', 'e', 'direitos', 'dos', 'animais', 'e', 'dá', 'outras', 'providências']","['institui', 'estatuto', 'municipal', 'proteção', 'bem', 'direitos', 'animais', 'dá', 'outras', 'providências']","['instituir', 'estatuto', 'Municipal', 'proteção', 'bem', 'direito', 'animal']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,180,2025,dispõe sobre o incentivo à prática do esporte escolar no âmbito do município de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2267,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'o', 'incentivo', 'à', 'prática', 'do', 'esporte', 'escolar', 'no', 'âmbito', 'do', 'município', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'incentivo', 'prática', 'esporte', 'escolar', 'âmbito', 'município', 'santa', 'rita', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'incentivo', 'prática', 'esporte', 'escolar', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,EMD,177,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2347,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'Lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,174,2025,institui o max frevo carnaval da ressaca no calendário cultural do município de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2247,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'o', 'max', 'frevo', 'carnaval', 'da', 'ressaca', 'no', 'calendário', 'cultural', 'do', 'município', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['institui', 'max', 'frevo', 'carnaval', 'ressaca', 'calendário', 'cultural', 'município', 'santa', 'rita', 'dá', 'outras', 'providências']","['instituir', 'max', 'frevo', 'carnaval', 'ressaca', 'calendário', 'cultural', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,171,2025,institui no âmbito do município de santa rita pb o evento arrastão do forró no cantinho nordestino a ser realizado anualmente no mês de junho e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2243,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'no', 'âmbito', 'do', 'município', 'de', 'santa', 'rita', 'pb', 'o', 'evento', 'arrastão', 'do', 'forró', 'no', 'cantinho', 'nordestino', 'a', 'ser', 'realizado', 'anualmente', 'no', 'mês', 'de', 'junho', 'e', 'dá', 'outras', 'providências']","['institui', 'âmbito', 'município', 'santa', 'rita', 'pb', 'evento', 'arrastão', 'forró', 'cantinho', 'nordestino', 'realizado', 'anualmente', 'mês', 'junho', 'dá', 'outras', 'providências']","['instituir', 'município', 'Santa', 'Rita', 'evento', 'arrastão', 'forró', 'cantinho', 'nordestino', 'realizar', 'anualmente', 'mês', 'junho']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,EMD,163,2025,emenda impositiva modificativa aditiva substitutiva supressiva ao projeto de lei 174 2025 orçamentário anual exercício 2026 loa modificações na lei de diretrizes orçamentária ldo 2026,https://sapl.santarita.pb.leg.br/materia/2333,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'ao', 'projeto', 'de', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'na', 'lei', 'de', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositiva', 'modificativa', 'aditiva', 'substitutiva', 'supressiva', 'projeto', 'lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificações', 'lei', 'diretrizes', 'orçamentária', 'ldo']","['emenda', 'impositivo', 'modificativo', 'aditivo', 'substitutivo', 'supressivo', 'projeto', 'Lei', 'orçamentário', 'anual', 'exercício', 'loa', 'modificação', 'Lei', 'diretriz', 'orçamentár', 'Ldo']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,155,2025,institui a obrigatoriedade da disponibilização de intérprete de libras durante as sessões plenárias audiências públicas e demais eventos oficiais da câmara municipal de santa rita pb garantindo acessibilidade comunicacional às pessoas surdas em conformidade com a legislação federal tratados internacionais e normas constitucionais,https://sapl.santarita.pb.leg.br/materia/2165,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'a', 'obrigatoriedade', 'da', 'disponibilização', 'de', 'intérprete', 'de', 'libras', 'durante', 'as', 'sessões', 'plenárias', 'audiências', 'públicas', 'e', 'demais', 'eventos', 'oficiais', 'da', 'câmara', 'municipal', 'de', 'santa', 'rita', 'pb', 'garantindo', 'acessibilidade', 'comunicacional', 'às', 'pessoas', 'surdas', 'em', 'conformidade', 'com', 'a', 'legislação', 'federal', 'tratados', 'internacionais', 'e', 'normas', 'constitucionais']","['institui', 'obrigatoriedade', 'disponibilização', 'intérprete', 'libras', 'durante', 'sessões', 'plenárias', 'audiências', 'públicas', 'demais', 'eventos', 'oficiais', 'câmara', 'municipal', 'santa', 'rita', 'pb', 'garantindo', 'acessibilidade', 'comunicacional', 'pessoas', 'surdas', 'conformidade', 'legislação', 'federal', 'tratados', 'internacionais', 'normas', 'constitucionais']","['instituir', 'obrigatoriedade', 'disponibilização', 'intérprete', 'libra', 'durante', 'sessão', 'plenário', 'audiência', 'público', 'demais', 'evento', 'oficial', 'Câmara', 'Municipal', 'Santa', 'Rita', 'garantir', 'acessibilidade', 'comunicacional', 'pessoa', 'surdo', 'conformidade', 'legislação', 'federal', 'tratar', 'internacional', 'norma', 'constitucional']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,143,2025,dispões sobre a obrigatoriedade da presença de farmacêuticos nos programas de saúde da família psf e dá outras providências,https://sapl.santarita.pb.leg.br/materia/2080,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispões', 'sobre', 'a', 'obrigatoriedade', 'da', 'presença', 'de', 'farmacêuticos', 'nos', 'programas', 'de', 'saúde', 'da', 'família', 'psf', 'e', 'dá', 'outras', 'providências']","['dispões', 'sobre', 'obrigatoriedade', 'presença', 'farmacêuticos', 'programas', 'saúde', 'família', 'psf', 'dá', 'outras', 'providências']","['dispão', 'sobre', 'obrigatoriedade', 'presença', 'farmacêutico', 'programa', 'saúde', 'família', 'psf']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,129,2025,dispõe sobre a regularização manutenção e atualização cadastral de jazigos ou covas em situação de abandono nos cemitérios públicos do município de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1964,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'regularização', 'manutenção', 'e', 'atualização', 'cadastral', 'de', 'jazigos', 'ou', 'covas', 'em', 'situação', 'de', 'abandono', 'nos', 'cemitérios', 'públicos', 'do', 'município', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'regularização', 'manutenção', 'atualização', 'cadastral', 'jazigos', 'covas', 'situação', 'abandono', 'cemitérios', 'públicos', 'município', 'santa', 'rita', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'regularização', 'manutenção', 'atualização', 'cadastral', 'jazigo', 'covo', 'situação', 'abandono', 'cemitério', 'público', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,125,2025,dispõe sobre a entrega domiciliar de medicamentos para pessoas idosas e com deficiência ou mobilidade reduzida no âmbito do município e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1924,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'entrega', 'domiciliar', 'de', 'medicamentos', 'para', 'pessoas', 'idosas', 'e', 'com', 'deficiência', 'ou', 'mobilidade', 'reduzida', 'no', 'âmbito', 'do', 'município', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'entrega', 'domiciliar', 'medicamentos', 'pessoas', 'idosas', 'deficiência', 'mobilidade', 'reduzida', 'âmbito', 'município', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'entrega', 'domiciliar', 'medicamento', 'pessoa', 'idoso', 'deficiência', 'mobilidade', 'reduzir', 'município']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,124,2025,institui o programa saúde nas escolas no âmbito das instituições de ensino da rede pública de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1923,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['institui', 'o', 'programa', 'saúde', 'nas', 'escolas', 'no', 'âmbito', 'das', 'instituições', 'de', 'ensino', 'da', 'rede', 'pública', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['institui', 'programa', 'saúde', 'escolas', 'âmbito', 'instituições', 'ensino', 'rede', 'pública', 'santa', 'rita', 'dá', 'outras', 'providências']","['instituir', 'programa', 'saúde', 'escola', 'instituição', 'ensino', 'rede', 'público', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,123,2025,cria o cadastro municipal de artistas e produtores culturais no município de santa rita e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1922,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['cria', 'o', 'cadastro', 'municipal', 'de', 'artistas', 'e', 'produtores', 'culturais', 'no', 'município', 'de', 'santa', 'rita', 'e', 'dá', 'outras', 'providências']","['cria', 'cadastro', 'municipal', 'artistas', 'produtores', 'culturais', 'município', 'santa', 'rita', 'dá', 'outras', 'providências']","['criar', 'cadastro', 'municipal', 'artista', 'produtor', 'cultural', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,108,2025,dispõe sobre a criação e regulamentação dos cursos de capacitação profissional para cuidadores de crianças idosos e pessoas com deficiência e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1867,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'criação', 'e', 'regulamentação', 'dos', 'cursos', 'de', 'capacitação', 'profissional', 'para', 'cuidadores', 'de', 'crianças', 'idosos', 'e', 'pessoas', 'com', 'deficiência', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'criação', 'regulamentação', 'cursos', 'capacitação', 'profissional', 'cuidadores', 'crianças', 'idosos', 'pessoas', 'deficiência', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'criação', 'regulamentação', 'curso', 'capacitação', 'profissional', 'cuidador', 'criança', 'idoso', 'pessoa', 'Deficiêncio']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,101,2025,dispõe sobre a obrigatoriedade dos pets shops e clínicas veterinárias e centro de zoonoeses de informar a policial civil e a secretaria municipal do meio ambiente sobre indícios de maus tratos e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1860,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'obrigatoriedade', 'dos', 'pets', 'shops', 'e', 'clínicas', 'veterinárias', 'e', 'centro', 'de', 'zoonoeses', 'de', 'informar', 'a', 'policial', 'civil', 'e', 'a', 'secretaria', 'municipal', 'do', 'meio', 'ambiente', 'sobre', 'indícios', 'de', 'maus', 'tratos', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'obrigatoriedade', 'pets', 'shops', 'clínicas', 'veterinárias', 'centro', 'zoonoeses', 'informar', 'policial', 'civil', 'secretaria', 'municipal', 'meio', 'ambiente', 'sobre', 'indícios', 'maus', 'tratos', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'obrigatoriedade', 'pet', 'shops', 'clínico', 'veterinário', 'centro', 'zoonoeses', 'informar', 'policial', 'civil', 'secretaria', 'municipal', 'meio', 'ambiente', 'sobre', 'indício', 'mau', 'trato']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,96,2025,dispõe sobre a exigência mínima de escolaridade para nomeação nos cargos de secretários e comissionados existentes nos órgãos dos poderes executivos e legislativos,https://sapl.santarita.pb.leg.br/materia/1802,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'exigência', 'mínima', 'de', 'escolaridade', 'para', 'nomeação', 'nos', 'cargos', 'de', 'secretários', 'e', 'comissionados', 'existentes', 'nos', 'órgãos', 'dos', 'poderes', 'executivos', 'e', 'legislativos']","['dispõe', 'sobre', 'exigência', 'mínima', 'escolaridade', 'nomeação', 'cargos', 'secretários', 'comissionados', 'existentes', 'órgãos', 'poderes', 'executivos', 'legislativos']","['dispor', 'sobre', 'exigência', 'pequeno', 'escolaridade', 'nomeação', 'cargo', 'secretário', 'comissionar', 'existente', 'órgão', 'poder', 'executivo', 'legislativo']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,95,2025,dispõe sobre a implantação do centro de atenção psicossocial infantil caps no município de santa rita pb,https://sapl.santarita.pb.leg.br/materia/1800,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'implantação', 'do', 'centro', 'de', 'atenção', 'psicossocial', 'infantil', 'caps', 'no', 'município', 'de', 'santa', 'rita', 'pb']","['dispõe', 'sobre', 'implantação', 'centro', 'atenção', 'psicossocial', 'infantil', 'caps', 'município', 'santa', 'rita', 'pb']","['dispor', 'sobre', 'implantação', 'centro', 'atenção', 'psicossocial', 'infantil', 'Caps', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,94,2025,dispõe sobre a criação do centro de reabilitação de feridas e curativos no município de santa rita pb e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1799,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'criação', 'do', 'centro', 'de', 'reabilitação', 'de', 'feridas', 'e', 'curativos', 'no', 'município', 'de', 'santa', 'rita', 'pb', 'e', 'dá', 'outras', 'providências']","['dispõe', 'sobre', 'criação', 'centro', 'reabilitação', 'feridas', 'curativos', 'município', 'santa', 'rita', 'pb', 'dá', 'outras', 'providências']","['dispor', 'sobre', 'criação', 'centro', 'reabilitação', 'ferir', 'curativo', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,93,2025,dispõe sobre a criação do programa bolsa atleta no município de santa rita pb,https://sapl.santarita.pb.leg.br/materia/1798,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'a', 'criação', 'do', 'programa', 'bolsa', 'atleta', 'no', 'município', 'de', 'santa', 'rita', 'pb']","['dispõe', 'sobre', 'criação', 'programa', 'bolsa', 'atleta', 'município', 'santa', 'rita', 'pb']","['dispor', 'sobre', 'criação', 'programa', 'bolsa', 'atleta', 'município', 'Santa', 'Rita']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,82,2025,sem_proposta_ementa,https://sapl.santarita.pb.leg.br/materia/1636,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,[],[],[]
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,81,2025,dispõe sobre denominação de rua no município santa rita e adota outras providências,https://sapl.santarita.pb.leg.br/materia/1635,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispõe', 'sobre', 'denominação', 'de', 'rua', 'no', 'município', 'santa', 'rita', 'e', 'adota', 'outras', 'providências']","['dispõe', 'sobre', 'denominação', 'rua', 'município', 'santa', 'rita', 'adota', 'outras', 'providências']","['dispor', 'sobre', 'denominação', 'rua', 'município', 'Santa', 'Rita', 'adotar']"
Santa Rita,João Alves do Nascimento Junior (Dr. João Alves),PSDB,PLO,80,2025,dispoe sobre a criação do fundo municpal de cultura e dá outras providências,https://sapl.santarita.pb.leg.br/materia/1634,PSDB,False,66,"EMD, MOC, PDL, PLO, PRE",5000.0,"['dispoe', 'sobre', 'a', 'criação', 'do', 'fundo', 'municpal', 'de', 'cultura', 'e', 'dá', 'outras', 'providências']","['dispoe', 'sobre', 'criação', 'fundo', 'municpal', 'cultura', 'dá', 'outras', 'providências']","['dispoe', 'sobre', 'criação', 'fundo', 'Municpal', 'culturar']"
