municipio,vereador,partido,email,telefone,proposta_tipo,proposta_numero,proposta_ano,proposta_ementa,proposta_url
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,125.0,2025.0,"DISPÕE SOBRE A NULIDADE DA NOMEAÇÃO OU CONTRATAÇÃO, PARA DETERMINADOS CARGOS E EMPREGOS PÚBLICOS NO ÂMBITO DO MUNICÍPIO DE PATOS, DE PESSOA CONDENADA POR CRIME SEXUAL CONTRA CRIANÇA OU ADOLESCENTE.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,81.0,2025.0,"DISPÕE SOBRE A INTERDIÇÃO TEMPORÁRIA DA AVENIDA LAGOA DOS PATOS PARA O TRÂNSITO DE VEÍCULOS MOTORIZADOS EM HORÁRIOS ESPECÍFICOS, COM O OBJETIVO DE INCENTIVAR A PRÁTICA DE ATIVIDADES FÍSICAS E PROMOVER A QUALIDADE DE VIDA DA POPULAÇÃO.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,80.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE A EDUARDO PACHÚ RAIA DOS SANTOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,59.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE A GILSON JAMES DE BRITO LIMA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,51.0,2025.0,"RECONHECE DE UTILIDADE PÚBLICA NO MUNICÍPIO DE PATOS, A ASSOCIAÇÃO ESPORTIVA CULTURAL E RECREATIVA VITORIOSOS MOVIMENTO.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,42.0,2025.0,"RECONHECE A PRÁTICA ESPORTIVA DA CORRIDA DE RUA COMO MODALIDADE ESPORTIVA NO MUNICÍPIO DE PATOS/PB.
 OBSERVAÇÃO: FORAM VETADOS OS  ARTIGOS 2°, 3°, 4° E 6°- VETO 02/2025 PE.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,23.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE A FRANCISCO ANDERSON MARIANO DA SILVA.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,16.0,2025.0,RECONHECE A PRÁTICA ESPORTIVA DO AIRSOFT E DO PAINTBALL COMO MODALIDADES ESPORTIVAS NO MUNICÍPIO DE PATOS-PB.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,15.0,2025.0,INSTITUI A LÍNGUA BRASILEIRA DE SINAIS (LIBRAS) E A TRADUÇÃO SIMULTÂNEA DOS TRABALHOS PARLAMENTARES NAS SESSÕES DA CÂMARA MUNICIPAL DE PATOS/PB E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Jonatas Kaiky De Oliveira Santana,,,,PL,14.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE A JÉSSICA ALEXANDRE DE OLIVEIRA.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,124.0,2025.0,DENOMINA RUA APOLÔNIO FREITAS DA SILVA LOCALIZADA NO BAIRRO JATOBÁ E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,105.0,2025.0,"DISPÕE SOBRE A VEDAÇÃO AO USO, COMERCIALIZAÇÃO, TRANSPORTE E ARMAZENAMENTO DE FOGOS DE ARTIFÍCIO COM EFEITOS SONOROS RUIDOSOS NO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,101.0,2025.0,"DISPÕE SOBRE A INSTITUIÇÃO DO SELO ""EMPREGA + MULHERES"", DESTINADO A RECONHECER BOAS PRÁTICAS DE EQUIDADE DE GÊNERO E APOIO À PRIMEIRA INFÂNCIA NO ÂMBITO DO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,99.0,2025.0,"DISPÕE SOBRE A INSTITUIÇÃO DO ""SELO ESCOLA AMIGA DA EDUCAÇÃO INCLUSIVA"" E ESTABELECE CRITÉRIOS PARA SUA CONCESSÃO NO ÂMBITO DO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,98.0,2025.0,"DISPÕE SOBRE O RECONHECIMENTO DO PROJETO AMPARAR ANIMAL COMO DE UTILIDADE PÚBLICA, NO ÂMBITO DO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,97.0,2025.0,"DENOMINA A RUA LOCALIZADA NA ÁREA 04,16, L 30; QD F, LOTEAMENTO BELA VISTA, BAIRRO JATOBÁ, NO MUNICÍPIO DE PATOS-PB, COM O NOME DE APOLÔNIO FREITAS DA SILVA E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,86.0,2025.0,"DISPÕE SOBRE A CONCESSÃO DE REDUÇÃO DA JORNADA DE TRABALHO AO SERVIDOR PÚBLICO MUNICIPAL RESPONSÁVEL LEGAL POR PESSOA COM DEFICIÊNCIA OU COM TRANSTORNO DO ESPECTRO AUTISTA, NO ÂMBITO DO MUNICÍPIO DE PATOS-PB E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,82.0,2025.0,"CONCEDE TÍTULO DE CIDADÃO HONORÁRIO DO MUNICÍPIO DE PATOS, ESTADO DA PARAÍBA, AO ILUSTRÍSSIMO SENHOR JOSÉ ROBERTO DO NASCIMENTO.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,54.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SARGENTO DA POLÍCIA MILITAR DA PARAÍBA, O SR. SGT MARCELO NUNES, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,53.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO ADVOGADO DR. CLODOALDO PEREIRA VICENTE DE SOUZA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Rafael Gomes Dantas,,,,PL,52.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO VEREADOR E ADVOGADO DR. MAIKON ROBERTO MINERVINO, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,177.0,2025.0,"CONCEDE A COMENDA ""EMPRESÁRIO VICENTE MARTINS DA NÓBREGA"" AO COMERCIANTE E EMPRESÁRIO ANTÔNIO DE ARAÚJO AMORIM (TOINHO DA ELETROLASER) E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,120.0,2025.0,"DISPÕE SOBRE A CRIAÇÃO DO SELO ESCOLA AMIGA DA PROTEÇÃO DA CRIANÇA E DO ADOLESCENTE NO MUNICÍPIO DE PATOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,78.0,2025.0,"INSTITUI O MÊS DE AGOSTO COMO O ""MÊS DA PRIMEIRA INFÂNCIA"" NO CALENDÁRIO OFICIAL DE EVENTOS DO MUNICÍPIO DE PATOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,63.0,2025.0,"DISPÕE SOBRE A CRIAÇÃO DA MEDALHA ""JOSEFA SILVA MOTA"" EM RECONHECIMENTO ÀS MULHERES QUE SE DESTACAM EM TRABALHOS SOCIAIS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,61.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SENHOR SEVERINO LUIZ JANUÁRIO (CARIOCA) E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,60.0,2025.0,"DISPÕE SOBRE A CRIAÇÃO DA MEDALHA GERALDA FREIRE MEDEIROS, DESTINADA A HOMENAGEAR MULHERES QUE ATUARAM OU ATUAM NO SERVIÇO PÚBLICO COM RELEVANTES SERVIÇOS PRESTADOS NA ÁREA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,34.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SENHORA LUANA MEDEIROS MOTTA.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,9.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À MÉDICA OLÍVIA MOTTA WANDERLEY.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,5.0,2025.0,FICA INSTITUÍDO O DIA MUNICIPAL DE CONSCIENTIZAÇÃO DO DIAGNÓSTICO PRECOCE DA ESCLEROSE MÚLTIPLA NO ÂMBITO DO MUNICÍPIO DE PATOS-PB.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Maria De Fatima Medeiros De Maria,,,,PL,4.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO DEPUTADO ESTADUAL ADRIANO CEZAR GALDINO DE ARAÚJO.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,175.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. DIOMAR TADEU DANTAS DE FARIAS E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,118.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À DRA. HERMENEGILDA LEITE MACHADO, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,118.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À DRA. HERMENEGILDA LEITE MACHADO E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,79.0,2025.0,"RECONHECE DE UTILIDADE PÚBLICA NO MUNICÍPIO DE PATOS, ""ASSOCIAÇÃO SER DE LUZ"", E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,76.0,2025.0,INSTITUI O PROGRAMA MUNICIPAL DE ATENÇÃO À MULHER COM ENDOMETRIOSE NO MUNICÍPIO DE PATOS-PB E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,50.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SRA. PATRÍCIA CARNEIRO SOUTO E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,49.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE A DRA. LUYSA GABRIELLY DE ARAÚJO MORAIS E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,48.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO DR. ÍTALO SILVA DA CRUZ E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Valtide Paulino Santos,,,,PL,12.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. FILIPI MEDEIROS LIMA.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,126.0,2025.0,"DISPÕE SOBRE A PROIBIÇÃO DA EXECUÇÃO DE MÚSICAS, VÍDEOS E COREOGRAFIAS COM CONTEÚDO IMPRÓPRIO NAS ESCOLAS PÚBLICAS E PRIVADAS DO MUNICÍPIO DE PATOS-PB E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,119.0,2025.0,"DISPÕE SOBRE A REGULAMENTAÇÃO DO MODELO DE MATA-BURRO INSTALADO NA ZONA RURAL DO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,119.0,2025.0,"DISPÕE SOBRE A REGULAMENTAÇÃO DO MODELO DE MATA-BURRO INSTALADO NA ZONA RURAL DO MUNICÍPIO DE PATOS-PB, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,116.0,2025.0,"DISPÕE SOBRE A PROIBIÇÃO DA INSTALAÇÃO DE CAIXAS ELETRÔNICOS A MENOS DE 50 (CINQUENTA) METROS DE IMÓVEIS RESIDENCIAIS, NO ÂMBITO DO MUNICÍPIO DE PATOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,116.0,2025.0,"DISPÕE SOBRE A PROIBIÇÃO DA INSTALAÇÃO DE CAIXAS ELETRÔNICOS A MENOS DE 50 (CINQUENTA) METROS DE IMÓVEIS RESIDENCIAIS, NO ÂMBITO DO MUNICÍPIO DE PATOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,108.0,2025.0,PROÍBE A INSTALAÇÃO DE ÁREAS VIP OU SETORES EXCLUSIVOS EM EVENTOS CULTURAIS FINANCIADOS COM RECURSOS PÚBLICOS OU REALIZADOS EM ESPAÇOS PÚBLICOS NO MUNICÍPIO DE PATOS-PB.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,104.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SENHORA HELLEN MARIA GOMES ARAÚJO DE SOUZA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Josma Oliveira Da Nobrega,,,,PL,72.0,2025.0,"DECLARA A LITERATURA DE CORDEL BRASILEIRA COMO PATRIMÔNIO CULTURAL E IMATERIAL DE PATOS, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Marco Cesar Souza Siqueira,,,,PL,117.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SRA. JUCIVÂNIA PEREIRA DE SOUZA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Marco Cesar Souza Siqueira,,,,PL,117.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SRA. JUCIVÂNIA PEREIRA DE SOUZA E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Marco Cesar Souza Siqueira,,,,PL,73.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. WELLINGTON DE OLIVEIRA SOUSA, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Marco Cesar Souza Siqueira,,,,PL,33.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. MATHEUS MAMEDE DOS SANTOS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Marco Cesar Souza Siqueira,,,,PL,32.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE À SENHORA D'ÁVILA REGINA FERREIRA FILGUEIRAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Brenna Victoria Leonardo Ferreira Nobreg,,,,PL,64.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. JOAQUIM VICENTE DE MELO CONHECIDO COMO (NETO DA TIPÓ OU NETO DA CASA IDALINO) E DÁ OUTRAS PROVIDÊNCIAS.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Brenna Victoria Leonardo Ferreira Nobreg,,,,PL,41.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. SILAS NEGRÃO SERRA JÚNIOR, MÉDICO ONCOLOGISTA NO HOSPITAL DO BEM.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Brenna Victoria Leonardo Ferreira Nobreg,,,,PL,36.0,2025.0,"DISPÕE SOBRE A CRIAÇÃO DO DIA MUNICIPAL DO JUREMEIRO E DAS RELIGIÕES AFRO-AMERÍNDIAS, A SER CELEBRADO, ANUALMENTE, NO DIA 05 DE JUNHO, NO ÂMBITO DO MUNICÍPIO DE PATOS-PB.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Brenna Victoria Leonardo Ferreira Nobreg,,,,PL,25.0,2025.0,CONCEDE A COMENDA DR. ANTÔNIO MOACIR D. CAVALCANTI AO DIRETOR DO HOSPITAL REGIONAL DE PATOS FRANCISCO DOS SANTOS GUEDES.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Brenna Victoria Leonardo Ferreira Nobreg,,,,PL,19.0,2025.0,CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE AO SR. ARIMATÉIA SILVA REIS SECRETÁRIO DE SAÚDE DA PARAÍBA.,https://falabr.cgu.gov.br/web/PB/Patos
Patos,Francisco Simões De Lucena,,,,PL,106.0,2025.0,"DISPÕE SOBRE A REDUÇÃO DA JORNADA DE TRABALHO EM 20% PARA TRABALHADORES RESPONSÁVEIS POR FILHOS DIAGNOSTICADOS COM DOENÇAS RARAS OU DEFICIÊNCIA, SEM PREJUÍZO DA REMUNERAÇÃO E SEM NECESSIDADE DE COMPENSAÇÃO DE HORAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Francisco Simões De Lucena,,,,PL,103.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃO PATOENSE A LUCIUS BENITO COSTA FILHO, E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Patos,Francisco Simões De Lucena,,,,PL,62.0,2025.0,"CONCEDE TÍTULO HONORÍFICO DE CIDADÃ PATOENSE A PERLA GADELHA MEDEIROS LIMA (DRA. PERLA), E DÁ OUTRAS PROVIDÊNCIAS.",https://falabr.cgu.gov.br/web/PB/Patos
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,32.0,2026.0,"DISPÕE SOBRE A APLICAÇÃO DE MULTA AO CIDADÃO OU CIDADÃ QUE FOR FLAGRADO JOGANDO OU QUEIMANDO LIXO OU ENTULHO NOS LOGRADOUROS PÚBLICOS OU PRIVADOS, BEM COMO TERRENOS PRÓPRIOS, BALDIOS E/OU PRIVADOS DE TERCEIROS NO MUNICÍPIO DE SANTA RITA/PB E DÁ OUTRAS PROVIDÊNCIAS",https://sapl.santarita.pb.leg.br/materia/2420
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,18.0,2026.0,"DISPÕE SOBRE A APLICAÇÃO DE MULTA AO CIDADÃO OU CIDADÃ QUE FOR FLAGRADO JOGANDO OU QUEIMANDO LIXO OU ENTULHO NOS LOGRADOUROS PÚBLICOS OU PRIVADOS, BEM COMO TERRENOS PRÓPRIOS, BALDIOS E/OU PRIVADOS DE TERCEIROS NO MUNICÍPIO DE SANTA RITA/PB E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.santarita.pb.leg.br/materia/2386
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PDL,2.0,2026.0,"Concedido o Título de Cidadã Santa ritense a Senhora Maria Diva  de Medeiros Monteiro, em reconhecimento aos relevantes serviços prestados ao município de Santa Rita/PB, como chefe do Cartório da 2ª Zona Eleitoral;",https://sapl.santarita.pb.leg.br/materia/2409
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PDL,1.0,2026.0,"Fica Concedido o Título de Cidadão Santa ritense ao Senhor Nilton  Claudino da Silva, considerando os relevantes serviços prestados nos movimentos comunitários e nos conselhos deste Município de Santa Rita/PB;",https://sapl.santarita.pb.leg.br/materia/2408
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,179.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2349
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,178.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2348
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,170.0,2025.0,DISPÕE SOBRE DENOMINAÇÃO DE RUA NO MUNICÍPIO SANTA RITA E ADOTA OUTRAS PROVIDÊNCIAS.,https://sapl.santarita.pb.leg.br/materia/2242
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,152.0,2025.0,ALTERA A DENOMINAÇÃO DA PRAÇA DO MEMORIAL PARA PRAÇA RADIALISTA JACY MENDONÇA E DÁ OUTRAS PROVIDÊNCIAS,https://sapl.santarita.pb.leg.br/materia/2162
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,151.0,2025.0,"DISPÕE SOBRE A OBRIGATORIEDADE DE IDENTIFICAÇÃO, CONTROLE DA ROTATIVIDADE E DISPONIBILIZAÇÃO PÚBLICA DOS VEÍCULOS LOCADOS PELO MUNICÍPIO DE SANTA RITA E DÁ OUTRAS PROVIDÊNCIAS.",https://sapl.santarita.pb.leg.br/materia/2161
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,PLO,150.0,2025.0,DISPÕE SOBRE ALTERAÇÃO DE DENOMINAÇÃO RUA NO MUNICÍPIO SANTA RITA E ADOTA OUTRAS PROVIDÊNCIAS.,https://sapl.santarita.pb.leg.br/materia/2160
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,150.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2320
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,148.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2318
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,147.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2317
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,146.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2316
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,145.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2315
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,144.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2314
Santa Rita,Epitácio Viturino dos Santos Sobrinho (Epitácio Viturino),PP,,,EMD,143.0,2025.0,EMENDA IMPOSITIVA/MODIFICATIVA/ADITIVA/SUBSTITUTIVA/SUPRESSIVA AO PROJETO DE LEI 174/2025 ( ORÇAMENTÁRIO ANUAL EXERCÍCIO 2026 LOA/ MODIFICAÇÕES NA LEI DE DIRETRIZES ORÇAMENTÁRIA (LDO) 2026).,https://sapl.santarita.pb.leg.br/materia/2313
